,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,41,42,43,49,50,51,52,53,54,55,56,57,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,81,82,83,411,415,418
17:2,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,10,0,5,,50,5,50,35,10,70,45,55,5,25,,90,90,終日中止,終日中止,15,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,30,5,20,15,,100,5,60,50,45,30,70,10,,40,140
17:3,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,10,0,5,,50,5,50,35,10,70,45,55,5,25,,90,90,終日中止,終日中止,15,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,25,5,20,15,,100,5,60,45,45,30,70,10,,30,140
17:4,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,10,0,5,,50,5,50,35,10,70,45,55,5,25,,90,90,終日中止,終日中止,15,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,30,5,20,15,,100,5,60,50,45,30,70,10,,40,140
17:5,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,10,0,5,,50,5,50,30,10,70,45,55,5,25,,90,90,終日中止,終日中止,15,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,30,5,20,15,,100,5,60,50,45,30,70,10,,40,140
17:6,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,10,0,5,,50,5,50,25,10,60,45,40,5,25,,90,90,終日中止,終日中止,15,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,25,5,20,15,,100,5,60,45,45,30,70,10,,30,140
17:7,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,10,0,5,,50,5,50,25,10,60,40,40,5,25,,90,90,終日中止,終日中止,15,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,25,5,20,15,,100,5,55,45,45,25,70,10,,30,140
17:8,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,10,0,5,,50,5,50,25,10,70,40,40,5,25,,90,90,終日中止,終日中止,15,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,25,5,20,15,,100,5,55,45,45,25,70,10,,30,140
17:9,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,10,0,5,,50,5,50,25,10,60,40,40,5,25,,90,90,終日中止,終日中止,10,20,終日中止,終日中止,80,終日中止,20,10,5,15,5,25,20,25,5,20,15,,100,5,55,45,45,25,70,10,,30,130
17:10,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,10,0,5,,50,5,50,25,10,60,40,40,5,25,,90,90,終日中止,終日中止,15,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,25,5,20,15,,90,5,55,45,45,25,70,10,,30,140
17:11,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,10,0,5,,50,5,55,35,10,55,40,40,5,25,,90,90,終日中止,終日中止,15,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,25,5,20,15,,90,5,55,45,45,25,70,10,,30,140
17:12,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,35,終日中止,0,0,10,0,5,,50,5,55,35,10,55,40,40,5,25,,90,90,終日中止,終日中止,15,20,終日中止,終日中止,85,終日中止,20,10,5,15,5,25,20,25,5,20,15,,90,5,55,45,45,25,70,10,,30,130
17:13,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,35,終日中止,0,0,10,0,5,,50,5,55,35,10,55,40,40,5,25,,90,90,終日中止,終日中止,10,20,終日中止,終日中止,80,終日中止,20,10,5,15,5,25,10,20,5,20,10,,90,5,55,45,45,25,70,10,,30,130
17:14,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,35,終日中止,0,0,10,0,5,,50,5,55,35,10,55,40,40,5,25,,90,90,終日中止,終日中止,10,20,終日中止,終日中止,80,終日中止,20,10,5,15,5,25,10,20,5,20,10,,90,5,55,45,45,25,70,10,,30,130
17:15,,終日中止,5,5,10,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,35,終日中止,0,0,10,0,5,,50,5,55,35,10,55,40,40,5,25,,90,90,終日中止,終日中止,10,20,終日中止,終日中止,80,終日中止,20,10,5,15,5,25,10,20,5,20,10,,90,5,55,45,45,25,70,10,,30,130
